coff_result
0.00026670739135715234
0.00012402383988550664
9.20289078954702e-05
0.00019418185023110295
0.00012075610014387629
9.168691087229385e-05
7.987812893107779e-05
7.407758436682391e-05
4.6583889196851503e-05
0.00021037885566760665
0.00014919259815487232
0.00017681155362278441
0.00013980815738488908
