coff_result
0.0002857130035514489
0.0001322215135861111
8.982089606839825e-05
0.00018549164992071182
0.00011306202932586068
7.862056973449099e-05
6.636403577179396e-05
5.613674275691779e-05
2.9516213436081228e-05
0.00019340285675770898
0.00013014051474732118
0.00015125273552498003
0.00010125562852214873
